image,code_g,cell_type,height,width,chemin
EO_818751.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_818876.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_819708.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_819918.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_8200.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_820478.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_820762.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_821178.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_821444.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_822717.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_823298.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_823457.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_823567.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_823852.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_823986.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_824127.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_824657.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_824787.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_825319.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_825350.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_825733.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_825740.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_826258.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_826646.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_828208.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_828557.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_828655.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_829157.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_830143.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_830892.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_832149.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_832900.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_833222.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_834175.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_834382.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_835288.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_835312.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_83547.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_836401.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_837323.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_838548.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_839677.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_83980.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_839813.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_840542.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_841078.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_843015.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_843285.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_843365.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_843833.jpg,EO,eosinophil,369,366,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_844397.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_844639.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_844687.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_844947.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_845169.jpg,EO,eosinophil,369,366,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_845494.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_845594.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_845753.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_845966.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_846877.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_847926.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_848307.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_848321.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_84849.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_849192.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_849425.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_850038.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_850248.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_850387.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_850861.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_851094.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_851538.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_851904.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_852027.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_852904.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_853158.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_8539.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_853914.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_854638.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_855271.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_856061.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_857399.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_85775.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_859700.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_859907.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_859909.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_860677.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_861019.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_861038.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_861498.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_861772.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_861966.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_862724.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_863304.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_8635.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_865066.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_865258.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_865515.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_865945.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_867470.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_86752.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_869684.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_871360.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_871548.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_872715.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_872946.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_873032.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_873756.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_874062.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_874572.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_874796.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_876956.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_877083.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_877738.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_878834.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_880996.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_882216.jpg,EO,eosinophil,369,366,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_882772.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_883435.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_885096.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_885301.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_885845.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_886791.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_887809.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_889817.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_890557.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_891556.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_891800.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_892101.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_892973.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_89342.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_893514.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_893704.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_893709.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_894061.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_894340.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_894574.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_896725.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_897485.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_897796.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_89877.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_900549.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_90077.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_901002.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_901011.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_901206.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_901862.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_902313.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_902440.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_902685.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_903871.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_904430.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_904477.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_904581.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_904635.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_904923.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_904970.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_905027.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_905144.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_905284.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_905351.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_90576.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_905886.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_906650.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_907316.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_907904.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_908152.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_908273.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_908387.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_908396.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_908442.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_908706.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_908932.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_909229.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_909502.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_910329.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_910337.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_910349.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_910529.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_911439.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_913350.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_914393.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_916041.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_917236.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_917516.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_918009.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_918881.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_919706.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_921523.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_921592.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_921948.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_922137.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_922615.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_922775.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_9228.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
EO_923369.jpg,EO,eosinophil,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\Eosinophil\
