image,code_g,cell_type,height,width,chemin,code_spe
EO_738318.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_903871.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_525311.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_251668.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_976206.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_516265.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_307413.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_219955.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_346820.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_291883.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_975594.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_55519.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_490251.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_743496.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_237312.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_524648.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_606051.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_263359.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_240691.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_850387.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_690193.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_417463.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_581948.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_534414.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_798593.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_430628.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_114903.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_930114.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_99246.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_166242.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_812957.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_357314.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_684866.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_51829.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_554939.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_849192.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_99718.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_447137.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_390334.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_275142.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_997916.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_287859.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_741008.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_393795.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_219842.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_48196.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_814125.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_485347.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_35975.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_759484.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_733636.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_304840.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_237851.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_214830.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_434933.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_796510.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_241911.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_195225.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_634809.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_861019.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_128298.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_620959.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_786462.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_73774.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_53024.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_158113.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_359520.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_265982.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_418150.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_413200.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_805258.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_96794.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_341511.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_375714.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_378650.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_255151.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_663939.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_253370.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_488643.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_956671.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_415124.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_465089.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_828655.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_164571.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_506171.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_368144.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_716119.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_79285.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_494662.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_247533.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_619508.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_151527.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_493576.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_865945.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_774353.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_276119.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_810213.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_210789.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_174724.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_521292.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_432100.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_529477.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_460233.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_507742.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_457772.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_768671.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_688154.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_69004.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_998173.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_444606.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_549758.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_825733.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_125499.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_288460.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_801294.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_669194.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_220240.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_652278.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_326529.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_76374.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_379388.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_541020.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_243308.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_659213.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_860677.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_78505.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_388531.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_372410.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_704275.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_937830.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_767118.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_985557.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_614405.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_944574.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_859909.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_803390.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_592257.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_49826.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_630551.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_624675.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_826258.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_641852.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_783793.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_621367.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_704475.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_301432.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_137658.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_132073.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_152383.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_490942.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_891800.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_510482.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_819708.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_16282477.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_594721.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_414115.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_650226.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_329975.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_327676.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_716024.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_676281.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_986575.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_197001.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_457461.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_124886.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_923732.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_466494.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_464699.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_412838.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
EO_241392.jpg,EO,eosinophil,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/eosinophil/,EO
